SN,A_Indep_Front,A_RollSpeed_Front,A_R2R2W_Front,KM_Front,KM_DEV_Front,A_Indep_Rear,A_RollSpeed_Rear,A_R2R2W_Rear,KM_Rear,KM_DEV_Rear,TR_PWM_SLOP_FRONT,TR_PWM_OFFSET_FRONT,R2_Front,TR_AccuENC_RATIO_FRONT,TR_PWM_SLOP_REAR,TR_PWM_OFFSET_REAR,R2_Rear,TR_AccuENC_RATIO_REAR,status
DRW301811221,0.362236,0.000614,97.01207600000001,0.042137,0.041202,0.361611,0.000362,79.347679,0.04153,0.015128,1.347349,-37.129686,0.9999899999999999,9.076418,1.358496,-40.235217,0.999934,9.176471,F
DRW301811241,0.31585799999999997,0.0005610000000000001,55.970996,0.041688,0.05388,0.370605,0.000684,66.419617,0.041833,0.041426,1.348598,-33.231008,0.9999969999999999,9.074591,1.365247,-42.510223,0.999988,9.179015,P
DRW301811291,0.444729,0.000657,65.67196,0.041756,0.028188,0.391037,0.000615,102.675853,0.041551,0.024905,1.348568,-30.894246999999996,1.0,9.076382,1.37501,-40.859901,0.999981,9.177125,F
DRW301811301,0.33203299999999997,0.000669,78.081879,0.041611,0.038642,0.462346,0.0008349999999999999,56.127025,0.04152,0.024749,1.3491819999999999,-36.019456,0.999999,9.075881,1.349363,-40.324178,0.999993,9.175907,P
DRW301811281,0.39851,0.0006730000000000001,43.923302,0.04169,0.035978,0.383445,0.0008810000000000002,64.19753299999999,0.04146,0.026283,1.352953,-33.696984,0.9999959999999999,9.074982,1.37368,-40.717992,0.999926,9.178147,P
DRW301811341,0.43473100000000003,0.000607,51.485944,0.042082,0.026971,0.344083,0.000663,108.350459,0.041848,0.010937,1.383874,-27.169909000000004,0.9999969999999999,9.075739,1.388144,-44.452732,0.999995,9.178642,P
DRW301811351,0.285889,0.000605,76.90449699999999,0.04165,0.038463,0.456495,0.001187,61.502072,0.042022,0.0019510000000000005,1.352294,-47.472473,0.9999969999999999,9.076727,1.368444,-43.119843,0.999999,9.180594,P
DRW311810031,0.323741,0.000481,105.09023,0.041908,0.037821,0.489659,0.000554,48.266369,0.042091,0.078664,1.369657,-40.583044,1.0,9.077278,1.357377,-39.109886,0.999997,9.18115,P
DRW311810051,0.32969699999999996,0.000766,77.646723,0.042227,0.043965,0.422247,0.000513,99.018017,0.042139,0.007845,1.355043,-40.744502000000004,0.9999950000000001,9.076364,1.369041,-42.464717,0.999991,9.179737,P
DRW311810081,0.343458,0.0009109999999999999,62.51425699999999,0.0414,0.046966,0.434798,0.0008470000000000001,85.320861,0.041638,0.016967,1.342065,-35.187228999999995,1.0,9.07652,1.360201,-43.630606,0.999983,9.178054,P
DRW311810061,0.411434,0.000667,85.451823,0.041583,0.028738,0.331919,0.0007769999999999999,69.78065699999999,0.040979,0.075013,1.352673,-39.561551,0.999973,9.076738,1.359513,-41.205076,0.999999,9.180812,P
DRW311810131,0.42660600000000004,0.0006900000000000001,24.070967,0.041760000000000005,0.024059,0.328347,0.000749,81.3534,0.041664,0.033482,1.342175,-38.281760999999996,0.999999,9.075677,1.352556,-44.256175,0.999976,9.17866,F
DRW311810141,0.372725,0.0006929999999999999,57.473381,0.041871,0.017845,0.35843400000000003,0.000663,59.73237099999999,0.041523,0.024977000000000003,1.350522,-37.140428,0.9999370000000001,9.075697,1.364903,-40.708713,0.999966,9.177894,P
DRW311810121,0.39076,0.0006389999999999999,50.627133,0.041387,0.037137,0.331192,0.000705,59.826199,0.041345,0.033886,1.353059,-37.575369,0.999994,9.076873,1.369371,-42.907984,0.999999,9.180927,P
DRW311810191,0.270352,0.000775,74.985741,0.041054,0.046767,0.402823,0.000571,79.60560699999998,0.041114,0.035608999999999995,1.3352959999999998,-37.479541,0.999993,9.076557,1.358658,-43.295058,0.999989,9.180558,P
DRW311810211,0.337454,0.000669,119.228378,0.04172,0.03146,0.349428,0.000664,78.838597,0.041260000000000005,0.008741,1.332393,-40.274389,0.9999879999999999,9.07583,1.360978,-41.216444,0.999996,9.179035,P
DRW311810231,0.353775,0.000696,69.296203,0.041506,0.058625,0.331631,0.000965,103.475113,0.041801,0.061825,1.3446799999999999,-41.949659000000004,0.999999,9.07687,1.3643299999999998,-40.841687,1.0,9.178151,P
DRW311810241,0.318212,0.0008880000000000001,92.142809,0.041609,0.02312,0.339245,0.000769,83.410615,0.04108,0.025091,1.345608,-40.59491,0.999991,9.075712,1.359793,-41.164226,0.999998,9.1792,P
DRW311810251,0.386809,0.0006360000000000001,46.743652000000004,0.042078,0.041495,0.379615,0.00078,41.761119,0.041249,0.051347,1.352438,-35.613443,0.999999,9.076976,1.371833,-42.400741,0.999998,9.182873,P
DRW311810281,0.364797,0.0005679999999999999,86.375602,0.041575,0.036867,0.335661,0.000677,68.289199,0.041648,0.054775,1.3580290000000002,-36.613095,0.999999,9.075968,1.363984,-40.02603,0.999985,9.179408,P
DRW311810301,0.36604200000000003,0.000714,71.60934,0.041765,0.036979000000000005,0.308674,0.000614,84.179486,0.04139,0.038308,1.3553030000000001,-40.566682,0.9999959999999999,9.076016,1.358493,-40.882447,0.999997,9.177535,P
DRW311810321,0.31911799999999996,0.000648,51.814687,0.041573,0.037588,0.381704,0.001053,35.251994,0.041961,0.037353,1.3610799999999998,-35.474788000000004,0.9999889999999999,9.075484,1.375308,-42.390043,0.999979,9.17969,P
DRW311810341,0.357,0.00042300000000000004,75.66696999999999,0.041806,0.036134,0.308495,0.0008359999999999999,64.85645699999999,0.04155,0.050259,1.341309,-41.660922,1.0,9.0762,1.36382,-38.982281,0.999983,9.177418,F
DRW311810361,0.31814499999999996,0.000651,73.008184,0.041988,0.028581,0.277616,0.000411,90.49633,0.041648,0.018069,1.357708,-30.665219,0.999972,9.076011,1.36627,-40.125048,0.999991,9.178948,F
DRW311810371,0.37804899999999997,0.000469,107.90226299999999,0.042332,0.014698,0.5165930000000001,0.001172,48.113425,0.041915,0.078841,1.3571959999999998,-38.413517,0.99998,9.07625,1.363661,-40.098701,0.999934,9.178276,P
DRW311810401,0.41207299999999997,0.000558,52.853737,0.042055,0.02825,0.297889,0.000749,72.95392700000002,0.041513,0.026809,1.371786,-45.049079,0.999999,9.075763,1.3653959999999998,-39.521539,1.0,9.17699,F
DRW311810421,0.423076,0.000587,95.643509,0.041763,0.029766,0.299358,0.000701,78.008175,0.041435,0.056485,1.3449659999999999,-36.710981,0.999994,9.07564,1.3556469999999998,-41.541607,0.999956,9.178108,P
DRW311810431,0.394305,0.0006929999999999999,37.981613,0.04152,0.02475,0.385992,0.000646,61.808261,0.041924,0.046756,1.367578,-44.619357,0.9999950000000001,9.076855,1.36057,-45.609324,0.999999,9.178344,P
DRW311810451,0.34783200000000003,0.000436,93.059219,0.041467,0.031182,0.450225,0.000606,42.249317,0.041842,0.036303,1.370134,-48.359061,0.9999899999999999,9.077283,1.375178,-42.58434000000001,0.999998,9.181315,P
DRW211810461,0.23946900000000002,0.000597,66.429009,0.041762,0.035181,0.245887,0.000712,83.53824399999998,0.041139,0.042857,1.354434,-31.019027,0.9999969999999999,9.076366,1.37241,-40.551841,1.0,9.17785,P
DRW201810031,0.371897,0.0007509999999999999,76.698948,0.04095,0.046643,0.406531,0.001047,86.71340699999998,0.040899,0.06586,1.3251959999999998,-48.464795,0.999985,9.074669,1.370424,-40.709514,0.999947,9.178327,P
DRW201810771,0.333606,0.0009630000000000001,74.415094,0.041834,0.033456,0.338562,0.000817,92.957539,0.041704000000000005,0.032844,1.361369,-38.769461,1.0,9.076424,1.38418,-44.336991,0.999996,9.177362,P
DRW151810011,0.474053,0.000595,78.702364,0.041439,0.031299,0.285313,0.001301,87.73413000000002,0.041243,0.015324,1.361746,-26.130848999999998,1.0,9.074911,1.402317,-36.901878,0.999997,9.173051,P
DRW311810471,0.31645300000000004,0.0009429999999999999,68.680265,0.042048,0.058598,0.465684,0.0006900000000000001,63.440264,0.041863,0.020765,1.367426,-34.415229,0.999948,9.074964,1.370491,-40.487967,1.0,9.178625,P
DRW311810481,0.291272,0.000601,52.386203,0.041716,0.012066,0.26352600000000004,0.000571,104.151274,0.041898000000000005,0.031427,1.33976,-34.962274,0.9999979999999999,9.076642,1.368862,-41.200405,0.999995,9.17922,P
DRW311810501,0.410132,0.0007509999999999999,62.890074,0.041883,0.022061,0.5144489999999999,0.0004860000000000001,98.799666,0.042073,0.024247,1.357975,-35.383317,1.0,9.076384,1.367624,-43.333261,0.999995,9.178134,P
DRW311810531,0.263678,0.000602,97.718184,0.041554,0.003646,0.23390100000000005,0.000576,83.080877,0.041217,0.020008,1.354347,-37.980044,0.9999889999999999,9.075977,1.391558,-52.301906,0.999995,9.143857,P
DRW311810541,0.256958,0.0008900000000000001,69.246049,0.041351,0.020967,0.262971,0.0008289999999999999,40.579411,0.041261,0.04823,1.350702,-47.31977,1.0,9.076858,1.366441,-41.898393,0.999981,9.180874,F
DRW311810581,0.292636,0.0008619999999999999,54.177218,0.040801,0.014356,0.369461,0.000941,66.95334100000001,0.041788,0.045955,1.350635,-43.541928000000006,1.0,9.076054,1.359877,-40.459051,0.999995,9.177949,F
DRW311810641,0.372222,0.000749,82.241078,0.040755,0.002356,0.231094,0.000989,81.432204,0.041506,0.075291,1.3245770000000001,-43.269971999999996,0.999974,9.076956,1.370752,-41.332681,0.999999,9.181134,P
DRW311810621,0.288636,0.000769,47.695958000000005,0.041283,0.008381,0.423288,0.000754,61.502072,0.041744,0.024147,1.3424909999999999,-37.728555,0.999975,9.077018,1.3764610000000002,-40.029144,0.99999,9.181354,F
DRW311810681,0.29059,0.000362,120.515837,0.04146,0.012874000000000002,0.491347,0.000499,88.511052,0.041294,0.03824,1.355597,-35.349371000000005,0.9999969999999999,9.076365,1.36661,-45.1102,0.999998,9.178696,P
DRW311810651,0.47619300000000003,0.000571,49.487636,0.041788,0.028382,0.342995,0.000705,83.677162,0.041832,0.026104,1.342373,-37.614064,0.9999469999999999,9.076922,1.363843,-40.561239,0.999997,9.181462,P
DRW311810551,0.395486,0.001024,63.394749,0.040995,0.023369,0.334365,0.000608,85.566082,0.040818,0.006762000000000001,1.331212,-30.736869,1.0,9.074768,1.345586,-42.354818,0.999999,9.174544,F
DRW311810711,0.510779,0.000625,93.98410200000001,0.041367,0.036468,0.291092,0.000733,80.79812700000002,0.041305,0.009792,1.370172,-31.577087,0.9999969999999999,9.07609,1.366405,-39.079839,1.0,9.177908,P
DRW311810721,0.335056,0.000495,61.854119,0.041889,0.020561000000000003,0.33376300000000003,0.000679,75.89084799999998,0.041576,0.014332,1.333067,-48.514665,0.9999979999999999,9.075894,1.369091,-38.87947800000001,0.999998,9.178232,P
DRW311810731,0.421401,0.000615,97.39154,0.042538,0.0222,0.357718,0.000734,55.375501,0.041771,0.031305,1.374523,-34.562366,0.999999,9.076161,1.380526,-41.184733,0.99999,9.174956,F
DRW311810741,0.429648,0.00072,61.382939,0.042295,0.034936,0.44513,0.000727,51.283283,0.041587,0.030299,1.3448209999999998,-36.281220000000005,0.999976,9.076495,1.354222,-44.294181,0.999999,9.178791,F
DRW311810781,0.357271,0.000637,42.480258,0.041148,0.022988,0.409034,0.00079,22.82561,0.041235,0.027281,1.358141,-36.845267,0.999992,9.07494,1.376147,-42.040988,1.0,9.175261,F
DRW311810801,0.256252,0.00066,94.571107,0.040811,0.051946000000000006,0.374857,0.0008439999999999999,62.305863,0.040544,0.027205,1.348041,-31.624409000000004,0.999986,9.075417,1.365377,-39.065579,0.99998,9.18022,P
DRW311810811,0.37701999999999997,0.00081,97.22004100000001,0.042144,0.028058,0.405881,0.0008269999999999999,50.7542,0.042056,0.07934400000000001,1.3609790000000002,-38.789640999999996,0.99998,9.075594,1.373904,-42.683483,0.999974,9.175875,P
DRW311810851,0.363415,0.000625,56.031108999999994,0.041878,0.015435,0.2611,0.000813,79.513432,0.041522,0.0334,1.351002,-40.640088,0.9999959999999999,9.075729,1.358935,-42.035376,0.999988,9.177732,P
DRW311810881,0.365827,0.000605,100.435757,0.04116,0.022637,0.278569,0.000516,111.348817,0.040905,0.028999999999999998,1.361815,-33.772842,0.999984,9.074836,1.359073,-36.298341,0.999997,9.177036,P
DRW311810821,0.36323,0.0007019999999999999,71.565706,0.041709,0.014817,0.391092,0.001061,27.718531,0.042119,0.059996,1.34849,-37.159137,0.9999899999999999,9.077068,1.363564,-41.429018,0.999986,9.181786,P
DRW311810931,0.280032,0.000708,116.23523600000001,0.042359,0.01747,0.31921,0.000714,122.963258,0.042058,0.029269,1.35737,-35.598914,0.999992,9.077089,1.3594540000000002,-46.012652,0.999999,9.181578,P
DRW311810921,0.355065,0.000538,107.166651,0.04223,0.004057,0.484886,0.000421,75.87283599999998,0.041998,0.029549,1.3593870000000001,-51.241692,0.9999959999999999,9.075644,1.369782,-40.211376,0.999948,9.177772,F
DRW311810971,0.278082,0.000566,94.324117,0.041619,0.028937,0.28078800000000004,0.000733,69.945622,0.041611,0.032327,1.36245,-24.678608999999998,0.999992,9.075355,1.357433,-36.105411,1.0,9.174369,P
DRW311810951,0.241056,0.0006929999999999999,75.828429,0.040741,0.010628,0.272777,0.000762,80.479235,0.041369,0.002151,1.342649,-38.400338,0.999999,9.077237,1.35552,-39.385628,0.999994,9.181855,P
DRW311811031,0.313102,0.000575,111.69678799999998,0.042041,0.021486,0.345921,0.00065,108.715667,0.041593,0.03017,1.350406,-37.807403,0.999958,9.075195,1.359117,-40.668168,0.999972,9.176745,P
DRW311811071,0.39707,0.000532,91.392832,0.041124,0.014858,0.38041,0.00044,87.774114,0.04183,0.024968,1.3479700000000001,-32.327179,0.9999979999999999,9.076273,1.357238,-44.024533,1.0,9.178113,P
DRW311811081,0.42882299999999995,0.000715,86.051058,0.042034,0.021889,0.390602,0.000592,78.839039,0.042277,0.02039,1.3572950000000001,-39.562806,0.9999979999999999,9.075509,1.366092,-43.195762,0.999997,9.175144,F
DRW311811101,0.321899,0.000641,72.976028,0.041653,0.046548,0.263061,0.000504,87.447471,0.041259,0.025721,1.34664,-36.941316,0.9999790000000001,9.075665,1.371084,-53.27335600000001,0.999999,9.176473,P
DRW311811111,0.41340299999999996,0.0006490000000000001,50.365896,0.04183,0.034864,0.450463,0.0006900000000000001,81.738389,0.041493,0.009194,1.341581,-37.182521,0.999984,9.076618,1.352013,-48.553336,0.999994,9.178518,P
DRW311811131,0.338915,0.0006190000000000001,95.293881,0.041153,0.038343,0.404626,0.000893,78.10099699999998,0.041301,0.045101,1.35772,-41.260308,0.999999,9.074945,1.374573,-38.40573300000001,1.0,9.175654,P
DRW311811151,0.332517,0.000648,103.91071099999999,0.041694,0.029099,0.323454,0.000698,99.420466,0.041157,0.021519,1.37424,-40.961265999999995,0.999964,9.075905,1.360104,-44.224719,0.99999,9.174455,F
DRW311811181,0.35063099999999997,0.000603,53.892123,0.041663,0.011456,0.417314,0.000767,35.95147100000001,0.041149,0.012894999999999998,1.375546,-52.021394,0.999992,9.075897,1.376733,-37.991358,0.999981,9.175351,F
DRW311811191,0.346384,0.000343,113.574326,0.0416,0.001467,0.453446,0.000769,58.248109,0.041462,0.060519,1.371853,-38.636382,0.999986,9.075565,1.375062,-44.755248,1.0,9.17574,P
DRW311811201,0.341461,0.00044699999999999997,84.33906800000001,0.041124,0.018967,0.17915,0.000588,107.595088,0.040889,0.036465,1.368707,-42.828353,1.0,9.076704,1.369641,-44.28172100000001,0.999935,9.180149,P
DRW311811231,0.38553899999999997,0.0005650000000000001,73.198137,0.041751,0.032569,0.32326,0.000607,89.977192,0.041598,0.023282,1.3587040000000001,-35.775831,0.999993,9.075706,1.3717549999999998,-36.62807100000001,0.999984,9.175606,P
DRW311811241,0.379776,0.0005610000000000001,60.610308999999994,0.041982,0.030989,0.421025,0.000742,39.831415,0.042066,0.050408,1.34459,-38.659906,0.999999,9.074629,1.3628360000000002,-38.859122,0.999995,9.177018,F
DRW311811291,0.475383,0.000576,67.60110300000001,0.041876,0.025264,0.457258,0.0004860000000000001,65.234705,0.042349,0.007864,1.341742,-36.190387,0.999984,9.076479,1.364672,-42.200549,1.0,9.179149,F
DRW321810021,0.509393,0.000411,63.553748999999996,0.041165,0.009394,0.336388,0.000469,45.320599,0.041275,0.005139,1.356873,-38.446847999999996,0.9999889999999999,9.076034,1.367973,-43.615505,0.999992,9.17743,P
DRW321810061,0.5072800000000001,0.000839,45.346244,0.042321,0.07698200000000001,0.438309,0.000699,70.803905,0.042212,0.022008,1.346375,-42.616308000000004,0.9999899999999999,9.076991,1.360599,-40.868992,0.999998,9.18078,P
DRW321810051,0.360765,0.000592,81.775423,0.041474,0.023123,0.400896,0.000662,86.724805,0.041639,0.015058000000000004,1.347063,-36.243657,1.0,9.076472,1.355433,-42.761792,0.999992,9.180716,P
DRW321810101,0.268106,0.0005009999999999999,84.896534,0.041855,0.025266,0.30745100000000003,0.000688,82.19796600000002,0.041856,0.053535,1.3403450000000001,-34.140565,1.0,9.076422,1.356626,-40.36004000000001,0.999989,9.177497,P
DRW321810131,0.40624099999999996,0.000563,96.897927,0.04213,0.019963,0.374359,0.000601,99.704014,0.041425,0.045849,1.3537299999999999,-35.199022,1.0,9.076289,1.3697979999999998,-42.460427,0.999999,9.177647,P
DRW321810141,0.399371,0.000553,64.494342,0.041887,0.027959,0.4235060000000001,0.00062,57.065628,0.041642,0.047363,1.362665,-40.796465000000005,0.9999969999999999,9.075558,1.353733,-44.229636,0.999995,9.176145,P
DRW321810171,0.317234,0.000592,54.233906000000005,0.041779,0.040692,0.358263,0.00063,62.217118000000006,0.041926,0.031525,1.363559,-34.679459,1.0,9.075701,1.354054,-41.46112700000001,0.999949,9.178266,P
DRW321810191,0.292202,0.0006219999999999999,67.042406,0.041197,0.034711,0.300918,0.000826,69.820977,0.041192,0.046449,1.366435,-35.915751,0.9999610000000001,9.075669,1.356307,-42.905164,0.999958,9.178921,P
DRW321810201,0.35282199999999997,0.000572,77.549702,0.041569,0.045917,0.370364,0.000638,69.31985,0.041682,0.049152,1.333975,-39.059843,0.999956,9.075281,1.349892,-39.532951,0.999983,9.176837,P
DRW321810251,0.46698100000000003,0.0007070000000000001,70.816281,0.041635000000000005,0.049861,0.38539,0.0007639999999999999,79.735557,0.041548,0.004116,1.3493959999999998,-24.776982,0.999999,9.077669,1.354566,-40.452069,0.999998,9.180603,P
DRW321810241,0.399348,0.0005070000000000001,35.452335,0.040683,0.011721,0.280116,0.000545,42.974975,0.041165,0.0073599999999999985,1.352163,-42.274357,0.999994,9.075896,1.367101,-42.654086,1.0,9.176031,P
DRW321810271,0.36083699999999996,0.000615,67.606849,0.041365,0.01515,0.339274,0.000516,54.43093100000001,0.041766000000000005,0.002191,1.366645,-38.815506,0.999999,9.075151,1.369902,-44.52879,0.999991,9.176788,F
DRW321810281,0.433321,0.00057,49.912506,0.042304,0.017043,0.446218,0.0006389999999999999,136.79089299999998,0.042243,0.039406,1.37992,-47.653059999999996,0.9999979999999999,9.075589,1.360906,-41.591594,0.999982,9.178607,F
DRW321810291,0.364188,0.000376,56.72605600000001,0.041842,0.01238,0.257356,0.000461,62.388727,0.041797,0.013154,1.341723,-38.593671,0.9999979999999999,9.076025,1.365059,-40.773966,0.999993,9.175939,P
DRW321810311,0.280119,0.000468,80.029934,0.041632,4.8e-05,0.357515,0.000644,122.577164,0.041526,0.003949,1.34303,-37.081069,0.999976,9.076366,1.356762,-42.124731,0.999975,9.180587,P
DRW321810351,0.32865300000000003,0.000566,76.216054,0.042158,0.012546,0.352522,0.000825,43.106693,0.041281,0.030731,1.3519139999999998,-49.129723,1.0,9.076434,1.358718,-43.357774,0.999995,9.178853,F
DRW321810361,0.368709,0.000572,47.881703,0.042018,0.037126,0.436702,0.000874,29.146652000000003,0.041925,0.031022000000000008,1.345883,-53.765294,1.0,9.07533,1.354178,-42.187154,0.999995,9.178497,P
DRW321810381,0.33203699999999997,0.00041,82.429136,0.041609,0.022885,0.403244,0.000669,62.335465,0.04145,0.033623,1.3315629999999998,-38.198809000000004,0.9999959999999999,9.075617,1.340524,-41.395911,0.999999,9.177942,F
DRW321810401,0.375181,0.000458,54.403968000000006,0.041913,0.017119,0.349197,0.000642,47.284218,0.041802,0.020514,1.342328,-35.974914,0.999999,9.07548,1.353919,-38.430038,0.999994,9.175616,F
DRW321810421,0.343411,0.000606,50.72779,0.042152,0.021589,0.286285,0.000487,49.658794,0.041578,0.009909,1.350765,-34.001583000000004,0.999999,9.075596,1.356351,-42.773242,0.999984,9.177496,P
DRW321810431,0.308278,0.00054,53.440502,0.041675,0.01564,0.367405,0.0008810000000000002,52.46410600000001,0.042166,0.025909,1.351183,-40.524522999999995,0.9999979999999999,9.075822,1.335661,-44.698431,0.999954,9.179039,P
DRW321810481,0.430288,0.000547,68.559818,0.041673,0.023651,0.318248,0.000485,67.022847,0.041184,0.002308,1.357329,-34.452089,1.0,9.075282,1.363239,-45.557682,0.999975,9.176403,P
DRW321810491,0.41936599999999996,0.000713,76.291085,0.041406,0.024179,0.360345,0.000714,38.94508,0.041302,0.03547,1.371686,-33.894847999999996,1.0,9.075629,1.376784,-43.462225,0.99994,9.177641,F
DRW321810511,0.284327,0.00043200000000000004,64.351242,0.041509,0.037385,0.44175,0.000478,78.64809100000002,0.041139,0.029339,1.356468,-33.837348,0.9999979999999999,9.075838,1.359175,-38.63799,0.999999,9.177458,P
DRW321810521,0.515146,0.001141,61.149227,0.041608,0.021762,0.278671,0.000726,57.526973,0.041736,0.032816000000000005,1.344415,-37.898165000000006,0.9999379999999999,9.075566,1.362339,-40.04250800000001,0.999982,9.17686,P
DRW321810551,0.374648,0.0006519999999999999,54.380763,0.041999,0.017488999999999998,0.427741,0.000981,73.714954,0.042067,0.048108,1.32625,-38.97919,0.9999950000000001,9.075612,1.35078,-42.009063,0.99999,9.174562,F
DRW321810561,0.23672100000000001,0.000525,64.902425,0.042003,0.027728,0.409119,0.000659,36.971294,0.041867,0.022635,1.332442,-34.117703000000006,1.0,9.07564,1.34997,-42.395175,0.999968,9.180676,F
DRW321810541,0.478009,0.0009109999999999999,19.290105,0.041988,0.062637,0.438608,0.000867,79.691577,0.042068,0.020039,1.3454110000000001,-46.405561999999996,0.999966,9.077116,1.336735,-51.321956,1.0,9.181564,P
DRW321810591,0.368033,0.0006349999999999999,57.023306000000005,0.042107,0.021862,0.415114,0.000682,83.649519,0.042272,0.012106,1.350409,-49.975713,1.0,9.07547,1.370041,-38.066813,0.999922,9.177868,P
DRW321810631,0.328778,0.000668,58.539834,0.041344,0.030279,0.337442,0.0006230000000000001,79.377736,0.041432,0.016146,1.351324,-42.945355,0.9999979999999999,9.076787,1.350662,-49.436786,0.999924,9.177759,P
DRW321810621,0.42318599999999995,0.000692,97.915098,0.041556,0.022247,0.436746,0.0006259999999999999,100.080825,0.041496,0.033497000000000006,1.3496299999999999,-47.915496999999995,0.999975,9.074815,1.356948,-41.59617,1.0,9.17652,P
DRW321810651,0.28606,0.000868,64.37069,0.041715,0.024959,0.466846,0.000547,87.096407,0.041855,0.025259,1.343816,-39.917159000000005,0.999986,9.075906,1.374453,-47.181503,0.999999,9.177245,F
DRW321810661,0.366656,0.000648,78.910424,0.041599,0.019796,0.388815,0.000996,45.100037,0.041571,0.041192,1.355158,-39.479877,1.0,9.076031,1.384775,-41.802958,0.999999,9.179501,P
DRW321810691,0.481876,0.000489,35.240722999999996,0.041778,0.011202,0.34436300000000003,0.000516,80.364297,0.041134,0.024254,1.332808,-35.496208,0.9999959999999999,9.075073,1.342441,-41.799347,0.999982,9.1788,P
DRW321810721,0.26260900000000004,0.0005809999999999999,54.269156,0.041151,0.035159,0.443563,0.000607,101.627521,0.041401,0.015608000000000004,1.333795,-36.47773,0.9999959999999999,9.07589,1.37446,-45.565634,1.0,9.174882,P
DRW321810731,0.44341400000000003,0.000699,87.987605,0.042094,0.032396,0.373453,0.000808,47.170401,0.041363,0.040772,1.355803,-37.799551,0.999999,9.0753,1.360831,-39.60583,1.0,9.174113,F
DRW321810701,0.288479,0.0008820000000000001,118.685727,0.042173,0.010338,0.315225,0.001051,46.967529,0.041588,0.06020900000000001,1.342689,-36.953451,0.999991,9.077049,1.365702,-49.156507,1.0,9.180762,P
DRW321810761,0.199677,0.0010019999999999999,137.577583,0.042485,0.024503,0.372041,0.000771,53.086243,0.041998,0.048241,1.3571280000000001,-40.749966,0.9999959999999999,9.076959,1.386614,-49.193113,0.999997,9.181648,P
DRW321810801,0.369609,0.000659,72.264285,0.041775,0.006539,0.307943,0.000602,100.926717,0.041483,0.013973,1.352111,-33.384367,0.9999809999999999,9.073769,1.369169,-40.487612,0.999988,9.174893,P
DRW321810821,0.406041,0.000559,41.751829,0.041749,0.015366,0.360231,0.000808,82.186363,0.042019,0.020678,1.373915,-26.731809000000002,0.999999,9.075677,1.375111,-41.325435,0.999999,9.178012,F
DRW321810831,0.347204,0.000679,102.524907,0.041695,0.012904,0.380599,0.000782,98.154113,0.041697000000000005,0.013551,1.354638,-36.129253999999996,0.9999950000000001,9.075816,1.368689,-46.421621,0.999998,9.177113,P
DRW321810851,0.324575,0.000837,75.178221,0.041599,0.02569,0.34375500000000003,0.0005769999999999999,73.37449699999998,0.041846,0.042253,1.356631,-37.885566,1.0,9.075827,1.368732,-44.393911,0.99999,9.175626,P
DRW321810871,0.399368,0.000571,54.736137,0.041938,0.027138,0.48402,0.000545,60.52699000000001,0.041929,0.032173,1.352225,-38.270281,0.999999,9.076311,1.361482,-40.432238,0.999998,9.176662,P
DRW321810771,0.340196,0.00118,90.658675,0.041718,0.028765,0.326043,0.001321,42.794533,0.041615,0.092635,1.35159,-31.149771,0.999986,9.077177,1.373777,-41.330198,0.999982,9.181546,P
DRW321810911,0.32698,0.000602,80.86840699999999,0.041814,0.02759,0.32976300000000003,0.000618,112.705118,0.041927,0.040905,1.332561,-37.612606,1.0,9.075307,1.351851,-39.517429,1.0,9.177133,P
DRW191811011,0.26259299999999997,0.001065,50.872446999999994,0.041426,0.070583,0.283082,0.0008029999999999999,42.925368,0.040652,0.113943,1.345305,-45.632301,0.999986,9.074904,1.38951,-44.324261,0.99999,9.175482,P
DRW321810941,0.371632,0.000454,47.44964,0.041464,0.011793,0.33602,0.000405,49.168055,0.041257,0.007512,1.377229,-26.122279000000002,0.9999120000000001,9.076261,1.364236,-44.55361,1.0,9.174341,P
DRW321810961,0.33023800000000003,0.000357,41.671383,0.041523,0.009983,0.335378,0.000607,78.869869,0.041946,0.011873,1.339859,-34.609289000000004,0.9999819999999999,9.074704,1.360139,-41.786911,1.0,9.176615,P
DRW321810971,0.390962,0.000604,37.83995,0.041369,0.018953,0.361522,0.000549,39.520242,0.041010000000000005,0.015755,1.337626,-39.844158,0.999999,9.075434,1.370164,-44.53595900000001,0.999997,9.173513,F
DRW321810991,0.342671,0.0007160000000000001,56.346481000000004,0.041923,0.044039,0.406634,0.0006900000000000001,41.733264,0.041683,0.051149,1.324841,-39.003899,0.9999959999999999,9.075832,1.350224,-42.794631,0.999999,9.178273,P
DRW321811011,0.29218,0.000594,50.304457,0.042058,0.032967,0.5243479999999999,0.000423,51.766287,0.042156,0.004992,1.342584,-33.774936,1.0,9.075879,1.3503889999999998,-42.476266,1.0,9.178713,F
DRW321811031,0.27063000000000004,0.000889,74.752361,0.041863,0.002556,0.352808,0.0008439999999999999,73.936636,0.042038,0.00264,1.324106,-37.376216,1.0,9.076507,1.352225,-42.260487,0.999992,9.180998,P
DRW321811041,0.337646,0.000373,49.202753,0.041372000000000006,0.026773,0.360921,0.00072,69.131555,0.041691000000000006,0.008034999999999999,1.338158,-31.145371,0.999991,9.075465,1.358809,-49.18059,0.999999,9.17761,P
